news,fakeness
"DTC bus catches fire near Hanuman Mandir

https://t.co/FSwfVcrOpt https://t.co/MnNNACiD2u",1
"Kashmere Gate police station declared the best

https://t.co/JuMZySWGKh https://t.co/1g6Yo2mwc0",1
"Delhi ban on Chinese, other sharp kite-flying strings in place for 2 years, but only on paper? https://t.co/YJhZWhFssT",1
"Bawana to get Delhi?s first toxic waste disposal unit

https://t.co/DPwctEndVc https://t.co/00rYRR90oS",1
"Court convicts man, his mother for abetting his wife?s suicide

https://t.co/TSiV8I0l3B https://t.co/rntbwQZ1BC",1
"Centre and Delhi government trade barbs over Metro phase 4

https://t.co/9DQKUzd3hs https://t.co/fQ4PnFpV8K",1
"After failed robbery bid, ?drug addict? stabs man; arrested

https://t.co/IHlJyfpi05 https://t.co/exLwsvJFZh",1
"Congress vows statehood to Puducherry but excludes Delhi: @AamAadmiParty

https://t.co/19hdDHUKQ0 https://t.co/UAqa7RdhSt",1
"Analysis | From 2004 shock defeat, BJP picks lessons for 2019 election, @prashantktm writes? https://t.co/uRtEPbFaAG",1
"Triangular or direct: BJP awaits competitor in Delhi

https://t.co/2r1G4YCSaa

#LoksabhaElections2019? https://t.co/6eNDKiCzhb",1
".@ArvindKejriwal says Naidu, Mamata backing him on full statehood, reports @abhishekdey04 

https://t.co/GSASEYtX98? https://t.co/MRB6xmniI6",1
"Rs1.4cr Rani Bagh cash heist cracked, two men arrested

https://t.co/Y0Vj2lc9k6 https://t.co/ckmaB0h7IJ",1
"Opposition ahead on numbers but may find it tough to rout BJP in Karnataka, reports @naalmot? https://t.co/cGINZRyk8K",1
"Gautam Khaitan moves fresh bail plea before Delhi court in money laundering case, reports @Namita074? https://t.co/y3OEGsZg6I",1
"?Tortured? 7-year-old rescued by neighbour, case lodged in Noida

https://t.co/dj9HWBKUS0 https://t.co/dejGBqFUbW",1
"Jobs, welfare, harmony top Congress? poll promises

https://t.co/kcBqBECos4

#LokSabhaElections2019? https://t.co/RwBqVPSWxH",1
"Union Minister?s aide robbed of car in Delhi, vehicle recovered in Noida, report @shivsunny and @KarnHT? https://t.co/gsct8BusQR",1
"Attack on Oppo firm guard: NSA against gang leader, Gangster Act against nine

reports @snehilsinha27? https://t.co/5TqUYsrRQz",1
"At least six dengue cases reported in Delhi this year: Municipal report

https://t.co/UIRC7sDDUC https://t.co/1Y2UZqjaXf",1
"12 Nepalese women, allegedly being trafficked to Dubai, rescued by DCW

https://t.co/FaAu1ENB2b https://t.co/4O6ItkXtg7",1
"Cash-strapped EDMC has no money to ?green cap? Ghazipur landfill site

https://t.co/LnwUUNuaAf https://t.co/NnGUr44sKH",1
"Florist shot dead, neighbour injured in northeast Delhi

https://t.co/o7Gq1nTtQy https://t.co/XPd7VnGlMJ",1
"BJP to release Delhi-specific manifesto, ?full statehood? unlikely to find mention

https://t.co/q1ue28oqAG? https://t.co/WVVP83Ljhu",1
"Girls in JNU ask DJs to stop playing ?sexist songs? during cultural nights, reports @iftikharfariha? https://t.co/j2diScqXdT",1
"Delhi man shot dead in front of his 5-year-old son

https://t.co/MtYm1RDOnr https://t.co/oIrX2DrhiU",1
"#Delhiwale | The gurdwara in south Delhi?s Moti Bagh is a retreat from the heinous hubbub of the modern metropolis,? https://t.co/xR4gSDKnVZ",1
"Half of firemen posts in Delhi Fire Service vacant

https://t.co/9JQxtw1oez https://t.co/H5zHK68YFN",1
"Summer action plan to focus on bad air hotspots in Delhi, reports @joydeepthakur

https://t.co/wEq5SJjyQf https://t.co/9qENwa50wf",1
Delhi North-West Candidate @AAPGuganSingh proceeding toward DM Office for filing his nomination for Loksabha Electi? https://t.co/BqHzHFb0IH,1
"Along with Rajyasabha MP @AAPNDGupta &amp; Party Volunteers, South Delhi Candidate files nomination for Loksabha Electi? https://t.co/w682GZA3P6",1
"Along with Delhi Health Minister @SatyendarJain &amp; MLAs, New Delhi Candidate @brijeshgoyalaap is on the way to file? https://t.co/BZvqdbJrvL",1
"Along with Rajyasabha MP @SanjayAzadSln &amp; MLAs, Chandni Chowk candidate @pankajgupta starts his Nomination Roadshow? https://t.co/J9CiTFFS1S",1
"In presence of Dy CM @msisodia, after performing rituals at Balmiki Mandir Trilok puri, East Delhi Candidate? https://t.co/r2p12OX6KK",1
New Delhi Candidate @brijeshgoyalaap starts his Roadshow to file the nomination for Loksabha Elections 2019.? https://t.co/XoiikBarlD,1
.@AtishiAAP revolutionized the education system in Delhi. Let's send her to India's Parliament and take a step towa? https://t.co/QhPKTHkFvw,1
"Massive Roadshow in South Delhi in support of AAP Loksabha Candidate @raghav_chadha

Thousands of Aam Aadmi  joined? https://t.co/ucoNRpXBef",1
"""These elections in 2019 are extremely critical for the people of India, Pls vote carefully this time.
I appeal eve? https://t.co/zfTPMcti7C",1
RT @ArvindKejriwal: Extremely sad news from Sri Lanka on Easter. Enemies of humanity cannot be allowed to succeed in any part of the world?,1
Thoughts and prayers with the people of #SriLanka. We strongly condemn the cowardly terrorist attack targetting hun? https://t.co/feO2L1aQUU,1
"As Rajyasabha MP @SanjayAzadSln accompanies @raghav_chadha on massive road show, people cheer to see a young man ta? https://t.co/3NJt9sVMRC",1
RT @raghav_chadha: Many thanks to my friend and long time crusader in politics @derekobrienmp.  Deeply humbled and grateful for your kind w?,1
"I, me and myself. https://t.co/Rt3Vl8siwN",1
"Press Conference of AAP Leaders @attorneybharti , New Delhi Loksabha Candidate @brijeshgoyalaap &amp; CPI(M) Leader Nil? https://t.co/c9EVO0o1gI",1
"PM @narendramodi not just defending but openly endorsing a TERROR ACCUSED. 

What about "" ??????????? ?? ???????? ?? https://t.co/MoH3z3W4b0",1
Deputy CM @msisodia and Rajya Sabha MP @SanjayAzadSln to join Aam Aadmi Party's South Delhi candidate? https://t.co/pX4ICoNVNW,1
Press Conference of Deputy CM @msisodia and Senior leader &amp; Rajya Sabha MP @SanjayAzadSln on Lok Sabha elections Al? https://t.co/qoYyeVSi2O,1
RT @SushmaSwaraj: Pls ask your relatives and friends to leave Tripoli immediately. We will not be able to evacuate them later. /2 Pls RT,1
Want to listen from Dy. CM &amp; @Minister_Edu @msisodia on why #FullStatehood4Delhi is what Delhi demands in? https://t.co/TwfjTCN2FG,1
.@AamAadmiParty's South Delhi candidate @raghav_chadha to hold mega roadshow on Sunday ahead of filing nomination.? https://t.co/qHRlRXFE0m,1
RT @ArvindKejriwal: Disgraceful comments by BJP's Bhopal Lok Sabha candidate Pragya Thakur on 26/11 martyr Hemant Karkare ji need to be con?,1
"A Terror accused insulting Martyr Hemant Karkare who died defending his country during the 26/11 Mumbai Attack. 

W? https://t.co/8kELisfmWb",1
The nation is proud and indebt of Mumbai ATS Chief Hemant Karkare who laid down his life fighting against the terro? https://t.co/3qnHyIkfjl,1
"RT @pankajgupta: 24 lac Gov jobs remain vacant, PSUs suffer unprecedented losses, BSNL couldn't pay salaries to its employees, and now - st?",1
"RT @NarinderKBharaj: 16 yr girl from Punjab was told for immediate surgery to save her eye sight but she could not afford it. 

@BhagwantMa?",1
"Modi Sarkar : We don't understand democracy and we won't let you too.

https://t.co/HoxucBPNAu",1
"In the presence of @AAPDelhi Convenor @AapKaGopalRai and MLAs, AAP West Delhi Candidate @bsjakharaap files his nomi? https://t.co/OOs9UZ0Ecv",1
Exactly a year ago Central Gov sacked @raghav_chadha. His crime? Advising Deputy CM &amp; Finance Minister @msisodia in? https://t.co/6Kc9R1WU9M,1
"Action speaks louder than words. 

#AccheDin https://t.co/pvUyj3AkyQ",1
"Suspension of the officer who checked PM's helicopter. The #chowkidar lives in his own protected shell!

Is the Cho? https://t.co/bdWWBKwPbk",1
RT @ArvindKejriwal: Prakash is amongst few people who have had the courage to  publicly speak the right thing. Such voices must be heard in?,1
What India needs vs. What BJP offers https://t.co/utWFCEWFh2,1
.@FeminaIndia magazine profiles AAP's East Delhi candidate @AtishiAAP as a rising woman achiever in Indian politics? https://t.co/jfHYtWDWsS,1
"If BJP comes back to power, they will change the Constitution. 

#SaveConstitution https://t.co/uI99G8H1ce",1
"Smt Harbans Kaur Dullo Ex MLA &amp; CPS joins #AAP in presence of Senior Leadership of @AAPPunjab.

She has been named? https://t.co/XUAONBEdMC",1
RT @AapDoctors: This is huge ! An another feather in the cap of doctors for AAP : @AamAadmiParty govt has decided to put onus of registerin?,1
"A Lie Cannot Live.

Credits : @BBCHindi https://t.co/N91BpGZ7GP",1
"Important Press Conference by Senior Leadership including Delhi Dy CM @msisodia, @AAPDelhi Convenor @AapKaGopalRai,? https://t.co/N7dgd2AIlP",1
"IMPORTANT :

AAP senior leaders @msisodia and @AapKaGopalRai will address a press conference today at 4:30pm . https://t.co/KTbwxHIKKP",1
Sounds familiar... https://t.co/2qopCjcdta,1
"A nexus of BJP &amp; compromised EC officials are ensuring lakhs of Delhiites don't get to vote.

AAP?s South Delhi can? https://t.co/gw0lNCupeZ",1
If Amit Shah becomes the next Home Minister of India then Mob lynching will become the new norm in India :? https://t.co/KbzjXPVuIY,1
"Its not mob lynching, its an organised murder : @ArvindKejriwal https://t.co/nRv6u7UW3R",1
The shocking discovery of more than 200 voter ID cards found lying in garbage exposes the nexus between the BJP and? https://t.co/mFrNsCwF4r,1
"More than five Voter Registration Camps were organised in Badarpur, South Delhi.
Thousands of People visited the ca? https://t.co/3om8mQzusO",1
"Over 200 undelivered voter ID cards have been retrieved from a garbage dump on the Badarpur-Tajpur-Pahadi road. 

U? https://t.co/J9BrQOgG9a",1
"Press Conference on 
?5 Year Report Card of West Delhi MP Parvesh Verma &amp; 
? Evidence of how voters are being denie? https://t.co/2zf3E0TQnw",1
"RT @raghav_chadha: The elections are not free &amp; fair, they are biased &amp; compromised.
As are some officials at EC that allowed voter deletio?",1
"RT @raghav_chadha: In a desperate last attempt to deny you your constitutional right to vote, the Modi-Shah duo are now manipulating the BL?",1
"RT @raghav_chadha: We at @AamAadmiParty have been raising our voice against every attempt of the BJP to undermine democracy, manipulate the?",1
"RT @raghav_chadha: When the BJP's massive voter deletion fraud was exposed by us at @AamAadmiParty, @ArvindKejriwal fought with the EC &amp; go?",1
"RT @raghav_chadha: Shocking news coming in: over 200 voter cards found dumped roadside in Badarpur.
These belong to those who had applied f?",1
"2/2

? Why DDA refused to provide alternate land for the scrap market ?

?Was the Union Urban Development Ministry? https://t.co/SkmBMtZmMH",1
"Statement of Delhi Dy CM @msisodia on the Mayapuri incident  

? BJP &amp; its central govt are directly responsible fo? https://t.co/3p2Jc2fiW6",1
"Save Democracy : Joint Opposition Press Conference. 

AAP National Convenor and Delhi CM @ArvindKejriwal addressed? https://t.co/4Gow29xhaY",1
"The Night King brought down The Wall. #ForTheThrone

#GameOfThrones https://t.co/7h7jXJuCf2",1
"The Wall torn down from the voters' list.

Is India really having a free and fair election?  

https://t.co/uHhSRnpKE0",1
RT @ArvindKejriwal: How can we expect free and fair elections? https://t.co/MxBZtIEc0X,1
"""These machines(EVM) are programmed to vote only for BJP.

Why does every ""malfunctioned"" machine malfunctions in t? https://t.co/RcyutyY9iy",1
"'Save Democracy' Press Conference in Constitution Club of India- 

""Only one party is against the counting of VVPAT? https://t.co/npPnrZjJKC",1
AAP National Convenor and Delhi CM @ArvindKejriwal at the joint Opposition Press Conference expresses displeasure w? https://t.co/SkcA6VRveb,1
"Along with Delhi CM @ArvindKejriwal, @DelhiAssembly Speaker @RamNiwasGoel01, Dy CM @msisodia &amp; Social Welfare Minis? https://t.co/7iWjrjpxEx",1
"As per @AmitShah every Muslim, Christian, Parsi and Jain is an infiltrator. 

India has never been divided in this? https://t.co/2o4My3GeAs",1
"In 1931, Hitler changed the constitution of Germany to remain in power. 

After 2019, Modi and Shah will also chang? https://t.co/SK8hvrOcwc",1
RT @AdityaMenon22: Stone pelter in uniform. Shameful. https://t.co/GZ9glzQHei,1
"RT @shals77: Just few days back, votes were being asked using Pulwama martyrs' name. 

Now, disowning the martyrs just to escape accountabi?",1
"Important : 

We request everyone to NOT spread misinformation about our honourable Prime Minister. PM Modi never h? https://t.co/5L7EuTHgzS",1
People of Goa welcomed AAP National Convenor and Delhi CM @ArvindKejriwal with open arms. https://t.co/sgirAn3BQs,1
"???? ?? ????, ?? ???? ????...

National Convenor and Delhi CM @ArvindKejriwal arrives in Goa. 

Arvind Kejriwal wil? https://t.co/nYPqv6cW8W",1
"Horrifying!!!

General Dyer Modi's police brutally pelting stones on the citizens in Mayapuri, Delhi.? https://t.co/2WEaYI1Qhp",1
"RT @AtishiAAP: Today, the Central govt has the exclusive power to open vacancies, even within the Delhi govt.

But when Delhi becomes a ful?",1
RT @PreetiSMenon: If Ambani was gifted a 1000 crore lottery when @narendramodi announced the contract imagine how much more he will earn wh?,1
RT @PreetiSMenon: Wow. The #RafaleScam skeletons continue to topple out. France waived 143.7 million euros for Anil Ambani! Just after @nar?,1
"Dear @narendramodi ji, would you please stop doing this ? https://t.co/KmSFExcpNt",1
"RT @hiambuj: Dear @ArvindKejriwal, spoke to many colleagues &amp; strangers. Seems, Delhi is keeping faith in your good work. Go ahead &amp; win al?",1
South Delhi Loksabha candidate @raghav_chadha speaks on the irrelevance of Congress in Delhi politics and why a neg? https://t.co/H1TkcoUOUN,1
"Remember this when you vote. 

@ArvindKejriwal https://t.co/dj7aNiuMGm",1
"A Joint Press Conference by Senior Leaders of #AAP &amp; @JJPofficial.

Today, 3 PM onwards.

Stay tuned ! https://t.co/2FaTh6QZmY",1
"In 2014 @drharshvardhan said ""Full Statehood for Delhi is the first demand for new Prime Minister"". 

Its been 5 ye? https://t.co/HT4PWbYeKq",1
.@raghav_chadha discusses IT raids on opposition leaders on the eve of General elections and the questionable use o? https://t.co/SyxtUVf5pS,1
"RT @AAPDelhi: AAP's hoardings tore up in Seelampur.

The parties which backstabbed Delhi on their promise of full statehood are trying supp?",1
RT @AAPDelhi: Delhi PWD Department files Police Complaint against illegal demolition of a Mohalla Clinic by North MCD in Karol Bagh. https:?,1
"RT @ShaleenMitra: MCD is threatening to demolish another constructed Mohalla clinic on PWD Road on Pyaarelaal road, Karol Bagh. 
This clini?",1
RT @ArvindKejriwal: People shud remember this when they go out to vote in Delhi. Del govt constructed this mohalla clinic. BJP led MCD demo?,1
Delhi Health and PWD Minister @SatyendarJain and Chandni Chowk Loksabha Candidate @pankajgupta reaching out to the? https://t.co/6zQ3EKMzau,1
.@AAPDelhi Convenor @AapKaGopalRai &amp; Chandni Chowk candidate @pankajgupta addressing a press conference &amp; presentin? https://t.co/WpWSAUNOO8,1
The EC had issued a show-cause notice to Thakur over her remark made during an interview to a news channel.? https://t.co/IWSgQIr1CD,1
"Dinesh Lal Yadav's unique campaign style has won several hearts over the past few days.
#LokSabhaElections2019
(? https://t.co/0JriSEK7IO",1
"#LokSabhaElections2019
Are the BJP &amp; Congress guilty of shoot &amp; scoot politics? Panelists debate on #NewsToday with? https://t.co/ekKujcCI79",1
"Sadhvi Pragya vs Digvijaya Singh: Who will Bhopal vote for?
Watch #MotorcycleDiaries with @PreetiChoudhry 
Full sho? https://t.co/6HbJNZAqSZ",1
"Sadhvi Pragya had said that she was ""proud"" of her participation in demolition of the Babri Masjid in 1992.? https://t.co/YxcAvydW5u",1
"Minutes before the blasts, Mayadunne?s daughter shared a photo of the family enjoying Easter breakfast.

https://t.co/zb0Jzst0QP",1
"RT @ITGDsports: #RRvsDC #IPL2019 Rishabh Pant, Prithvi Shaw bring up 50-run stand. 51 runs have come in the last 4 overs for Delhi. DC (132?",1
"Third phase of #LokSabhaElections2019: Battleground seats decoded.
Watch the poll analysis like never before with I? https://t.co/1yAp79Cc2k",1
"Soon after the Congress comes to power, a probe will be held in the Rafale deal, the Cong president said.? https://t.co/qbVjSARq4h",1
"Seven JD(S) workers were reportedly staying at Shangri-La hotel at the time of the blast.

https://t.co/7ADe7De3Nm",1
50% candidates of Nationalist Congress Party in #LokSabhaElections2019 have criminal cases against them. Take a loo? https://t.co/pYYAO9JE8X,1
"Listen in to this interesting conversation between @digvijaya_28 and farmers over who makes false promises, Congres? https://t.co/hWC2BybxOy",1
"Sadhvi Pragya should blame Shivraj Singh Chouhan, not me: Congress leader @digvijaya_28 to @RahulKanwal 
#JabWeMet? https://t.co/oUSAvhj8HK",1
The stakes are high for the ruling BJP and its allies as they bagged 66 out of 116 seats spread across 14 states an? https://t.co/LgHu33zk8h,1
"#LokSabhaElections2019: Who will #Indore vote for?
Watch #ElectionExpress19 with @Ankit_Tyagi01:? https://t.co/obsRHAyZ5o",1
"Narendra Modi is not a big neta: Congress leader @digvijaya_28
#JabWeMet with @RahulKanwal LIVE at? https://t.co/u4DUVAqmzF",1
RT @ITGDsports: #RRvsDC #IPL2019 Shikhar Dhawan and Prithvi Shaw have given Delhi Capitals a strong start by dominating the powerplay here.?,1
"Along with Gambhir, Delhi BJP also announced Meenakshi Lekhi's name as the party candidate from New Delhi Lok Sabha? https://t.co/Ypqgovga8k",1
"While addressing a rally in Katihar, Sidhu had warned Muslim voters and told them to avoid voting for AIMIM.? https://t.co/5W8t6XrHbV",1
"BJP candidate Sadhvi Pragya explains how cows can cure cancer and high BP. Listen in. 
#JabWeMet with @RahulKanwal? https://t.co/ZzCdn0FxlU",1
Hear out why BJP candidate Sadhvi Pragya view #LokSabhaElections2019 as the 'battle of dharma versus adharma'.? https://t.co/lyw1BY5Dul,1
"UPA govt hatched conspiracy to lodge me in jail: Sadhvi Pragya
#JabWeMet with @RahulKanwal LIVE at? https://t.co/GwpnPFDqfw",1
"Speaking exclusively to India Today, @digvijaya_28 distanced himself from coining the term 'Hindu terror'.? https://t.co/Z8DCRFtdRm",1
"Karen Wilson, Business Head of Lifestyle Group, recounts the horrific experience of serial blasts in Sri Lanka. Lis? https://t.co/CSLRyaxAtH",1
"In her interview to India Today TV, the Sadhvi alleged she was beaten up in Karkare's custody.
@rahulkanwal 
https://t.co/v4ePBqZXN3",1
"#BREAKING #LokSabhaElections2019
Poll panel bans Navjot Sidhu from campaigning for 72 hours
#NewsToday LIVE at? https://t.co/K9eim8VSPc",1
RT @ITGDsports: #RRvsDC #IPL2019 Ajinkya Rahane rapid hundred and Steve Smith rapid fifty power Rajasthan Royals to 191 for 6 in 20 overs.?,1
The trailer of the much-awaited film #Bharat starring #SalmanKhan and #KatrinaKaif has been released and looks like? https://t.co/xApX2nFI4l,1
"Are you in denial about your #PUBG gaming addiction? 

https://t.co/k8lBslHR2Y",1
Did @PMOIndia abuse in Gujarati at an election rally? Look what @IndiaToday fact check desk AFWA found. Do you know? https://t.co/XtQj8Dhk0I,1
"#LokSabhaElections2019
Both BJP and Congress take recourse to negative campaigns and real issues are not debated:? https://t.co/YI4J7KMya4",1
"#LokSabhaElections2019
Both parties have the scantest regard for the institutions which is of serious concern: Seni? https://t.co/kDiDg0Bpuk",1
"#IPL2019 #RRvDC When Ajinkya Rahane last hit an IPL hundred, Rahul Dravid still played for Rajasthan Royals

https://t.co/oIfcYh6dhN",1
"RT @BT_India: Cartoon | ""Apna time aayega."" | #BTLoL by @ChandanCartoons | Check more cartoons at https://t.co/bKubSJfL8g https://t.co/IOlp?",1
Digvijay Singh or Sadhvi Pragya Thakur? @PreetiChoudhry does a quick round-up of the pulse of voters in Bhopal in t? https://t.co/sxVQibbA25,1
"#LokSabhaElections2019
Rahul Gandhi is not qualified to debate with PM @narendramodi: BJP spokesperson? https://t.co/guhlDPYfF6",1
"Priya and Sanjay said that they missed their father Sunil Dutt a lot.
#LokSabhaElections2019
@pankajcreates 
https://t.co/eck8WsTtzw",1
#RRvsDC #IPL2019 Ajinkya Rahane going strong but Rajasthan Royals have lost captain Steve Smith for 50. Ben Stokes? https://t.co/D4iH2tPxwz,1
"Lawyers' bodies said Justice Gogoi's handling of allegations violated procedures.

https://t.co/54dqjLUi07",1
"#LokSabhaElections2019
PM Modi should accept Rahul Gandhi's challenge for debate and prove that 'Chowkidar chor nah? https://t.co/O4kXfxJPgY",1
"Indian Army killed 66 terrorists in 2019, 27 from Jaish-e-Mohammed.
@manjeetnegilive
Read Full Story :? https://t.co/ZAjbwdTaAG",1
"Here are the 9 big headlines at 9 pm
#NewsToday LIVE at https://t.co/4fqxBVUizL https://t.co/zhAIXOjYyt",1
"Rahul regrets attributing Chowkidar slogan to SC, has his credibility taken a hit?",1
"#LokSabhaElections2019
When Digivijaya Singh's rally in Bhopal took a funny turn...
https://t.co/1vrExYLyTx",1
".@PreetiChoudhry gets first-time voters to do a political rapid fire to gauge what young India thinks of its netas,? https://t.co/VuIShWJC3M",1
"RT @AUTOTODAYMAG: Comparing the specifications of Hyundai Venue and Mahindra XUV300.

https://t.co/ikRghRJ0ym",1
"Najeeb Ahmed went missing from JNU campus in October 2016
https://t.co/YCbKv8Vkq3",1
India Today's @sardesairajdeep joins Cong candidate from Mumbai North constituency @OfficialUrmila on campaign trai? https://t.co/eA12bA51wd,1
"#RRvsDC #IPL2019 
Ajinkya Rahane on fire in Jaipur! He has smashed Kagiso Rabada for 13 runs in the final over of t? https://t.co/M4jxZS1Wvn",1
"""I am sure the people of India, especially first time voters will pay heed to your appeal and come out to vote in l? https://t.co/9j4o8oxv0X",1
"RT @IndiaTodayTech: New DTH regulations have reduced TV bills by 25 per cent, says TRAI chairman

https://t.co/LkJAzdYZp3",1
What does BJP MP Meenakshi Lekhi speak about Rahul Gandhi's apology to Supreme Court on 'Chowkidaar Chor Hai'? Watc? https://t.co/ffO1tdoxhN,1
"#IndiaElections2019
Take a look at the analysis of candidates contesting in Phase 3 of #LokSabhaElections2019 
#DIU https://t.co/oWfJI4GOcE",1
"Ahead of phase-3 polls, @sardesairajdeep surfs through the election widgets of the #ElectionIntelligence dashboard.? https://t.co/X3MdSjKcdm",1
"All countries including India would have to bring down its import of oil from Iran by May 2. 
https://t.co/6G9Fjaidoy",1
Why can't PM Modi take credit for exposing Pakistan's nuclear bogey? Watch the heated debate between Cong's? https://t.co/IwXdIdFAAh,1
.@Ankit_Tyagi01 and @ShivanChanana take you inside the Dharavi slums of Mumbai to meet the real gully boys in this? https://t.co/J1CSACmkEC,1
"#LokSabhaElections2019 
Congress leader @kumari_selja said BJP was taking refuge behind the Indian Army as it had n? https://t.co/qUe1uZhor8",1
Is there a merit in Mehbooba Mufti's criticism of PM Modi over his 'nukes'. Listen into what @Chellaney has to say.? https://t.co/cHYE1yJhwj,1
"Did you ever get a 'free haircut' for casting your vote? Voters in Maharashtra did!
#NewsMo https://t.co/EIPYKXzAad",1
RT @ITGDsports: Can David Warner hold on to his Orange Cap in #IPL2019? https://t.co/DoJhHFqcyW,1
"PM Modi's 'our nukes not for Diwali' remark leads to war of words
Watch #IndiaElects with @gauravcsawant
Live? https://t.co/9KTSqsDjKF",1
"Which one is your favourite? 
https://t.co/zKXoi4IVes",1
"Sarthak Dasgupta?s Netflix film about a music teacher is about the possibilities of waiting.
https://t.co/glWMo9N5Wj",1
"RT @IndiaTodayTech: BSNL comes up with new validity extension plans for prepaid users

https://t.co/WR5cP1tnzJ",1
"War of words breaks out between Priyanka Gandhi Vadra and Union Minister Smriti Irani
Watch #IndiaElects with? https://t.co/DeIupNOcmC",1
"Bhopal voter 'embarrasses' Congress candidate Digvijaya Singh
Watch #IndiaElects with @gauravcsawant
Live? https://t.co/Z0FjO6iFNV",1
"RT @ITGDsports: #RRvsDC #IPL2019 Delhi Capitals win toss and opt to bowl against Rajasthan Royals in Jaipur.

While Royals are unchanged De?",1
"On #MotorcycleDiaries, India Today's @PreetiChoudhry explores Bhopal's theatre legacy.
Live: https://t.co/4fqxBVUizL https://t.co/7kgZe5fkrY",1
"Indian Coast Guard has sealed its bordering areas (Tamil Nadu and Munnar from Kerala) for the next 3 days.
(By? https://t.co/CMmQtcLk3L",1
Watch: 'Nuclear showdown' in poll season on #IndiaElects with Gaurav Sawant #ITLivestream https://t.co/MtXuq3xpSx,1
"India Today's @PreetiChoudhry rides into the City of Lakes, Bhopal, which has become the hub for water sports in th? https://t.co/T4FwYAUEXI",1
RT @DailyO_: #EarthDay2019: The planet implores collective human action to be saved | https://t.co/zzQjoemvWm https://t.co/1Xk70LCoAk,1
"BJP candidate from #Bhopal Sadhvi Pragya speaks to India Today's @PreetiChoudhry, says 'Digvijaya Singh has no chal? https://t.co/7dpru0AxHK",1
"RT @AUTOTODAYMAG: The limited edition MV Agusta Brutale 800 RR America introduced in India.

https://t.co/vZwrUqCnFD",1
"Election along the road.
India Today reaches #Bhopal. What's on the voter's mind? 
Watch #MotorcycleDiaries with? https://t.co/8m7xSRURzw",1
Authorities in Sri Lanka have reportedly ordered a state of emergency to be imposed from Monday midnight in order t? https://t.co/RKvZE09gbu,1
"Both the ladies have dated Akshay Kumar at one point. 
https://t.co/Ew3hSVYP1O",1
"Digvijaya Singh or Sadhvi Pragya, which candidate will the voters of #Bhopal vote for? India Today's? https://t.co/DQr6eMel0A",1
"RT @ITGDsports: #RCBvCSK #IPL2019 Kiran More on MS Dhoni's Bengaluru masterclass: ""The innings took me back to 2006 and maybe, around that?",1
"Why doing well in Gujarat, north Karnataka and Chhattisgarh tomorrow is central to the game plan of BJP?? https://t.co/NLIdzRvVtt",1
"#LokSabhaElections2019 
SP chief @yadavakhilesh launches all out attack on BJP
https://t.co/RQSZMa6HhR",1
RT @IndiaTodayTech: OnePlus wants to have a go at a proper flagship smartphone in 2019. Here's Pete Lau's exclusive interview with India To?,1
Sadhvi Vs @digvijaya_28 in key #Bhopal fight. @PreetiChoudhry decodes mood of the voters #MotorcycleDiaries? https://t.co/q9RJxuP9PE,1
What is the mood of voters in the northern Karnataka? India Today's @nagarjund shares latest updates.? https://t.co/lWh3M36Vlv,1
#VotingRound3: India Today's @mausamii2u tells us why winning #Wayanad is important for Congress?? https://t.co/JPjdqil8bz,1
"The 2018 report on GTI found that in terms of mode of attacks, bombing was the most preferred mode by terror groups? https://t.co/UmvkRcquLG",1
"How did #Indore become India's cleanest city? Find out on #ElectionExpress19 with @Ankit_Tyagi01.
Live? https://t.co/xXrse9PKlk",1
"#VotingRound3: Who will India elect?
Take a look at the major seats that are going to the polls? https://t.co/OITc8rBsxD",1
117 constituencies are going to polls in 3rd phase of #LokSabhaElections2019 tomorrow. India Today?s? https://t.co/BxCVWcHjbf,1
"#LokSabhaElections2019 
@priyankagandhi said Smriti Irani's move to distribute shoes to people of Amethi is an insu? https://t.co/32Y6aBz3Bh",1
"RT @DailyO_: #BharatTrailer: No, @priyankachopra shouldn't have left this @BeingSalmanKhan movie | https://t.co/z4M0eEMgz1 https://t.co/MlL?",1
"India Today's #ElectionExpress19 brings you the colours and mood of the people in MP's #Indore. 
Watch live with? https://t.co/yVP4tVw7bH",1
"Hyderabad to host #IPL2019 final 
(via @ITGDsports)
https://t.co/HvYDX8dFkR",1
"How did #Indore become India's cleanest city? Find out on #ElectionExpress19 with @Ankit_Tyagi01.
Live? https://t.co/uh652oEANF",1
Has BJP given an edge to Congress by delaying the announcement of its candidate from #Indore? @delayedjab responds.? https://t.co/2KUvqiZAMU,1
"""Happily halfway done! Delhi schedule wrap for team""
https://t.co/NnSXAFxeGs",1
RT @Showbiz_IT: City of Dreams trailer: Nagesh Kukunoor's political drama has brother and sister fighting for the throne https://t.co/NR7sL?,1
"In the absence of agrarian reforms, the plight of our farmers seems to be getting worse. Here's bringing you closer? https://t.co/Ctpjs0K0QH",1
"The incumbent #Indore MP @S_MahajanLS boards #ElectionExpress19 with @Ankit_Tyagi01. 
Live https://t.co/4fqxBVUizL https://t.co/9WvynUP2WD",1
"#LokSabhaElections2019 
Javed Habib joins BJP

https://t.co/hciQ7KW5IV",1
"#ElectionExpress19 reaches #Indore. Catch all the action with @Ankit_Tyagi01. 
Live https://t.co/4fqxBVUizL https://t.co/Ze4CWvxe2A",1
