news,fakeness
"Mizoram get all out for nine runs in #SeniorWomenT20League

(via @HTSportsNews)

https://t.co/Q6mODlWAxi https://t.co/BIq4ViJgXE",1
"Uber Eats close to selling Indian food delivery business to Swiggy: Report
https://t.co/AAVHCndnu0 https://t.co/YaLOT5K7Aj",1
"7 dead, 50 injured as bus overturns near Agra-Lucknow Expressway
https://t.co/R10PHJLwFc https://t.co/q0AjyFEKgx",1
"CBI issues lookout notice against #ChandaKochhar, 2 others in ICICI loan case
https://t.co/IRnrka5aQW https://t.co/Q6cAypWIKZ",1
"The promise of rural job scheme
https://t.co/NZxV5U6P8G https://t.co/yNJXV6Haf4",1
"Not concerned if India diverts water, says Pakistan
https://t.co/dJjEkrZJXX https://t.co/Lad3a4tK9W",1
"SC to hear PIL seeking protection of Kashmiri students on Friday
https://t.co/v4BaSyjXh1 https://t.co/9g32VvO1hX",1
"RT @HTSportsNews: .@andy_murray could make return after hip surgery, says mother Judy

https://t.co/WFKDxawnyf https://t.co/XNe3IgkGBq",1
"Apple and Goldman Sachs to test joint credit card within weeks: Report
https://t.co/aY2QsRJQbB

(via @HTTech) https://t.co/Ex2JtfjX3O",1
"RT @HTMumbai: Mumbai cops to saddle up for crowd control
https://t.co/lzfllYCs3X https://t.co/J0BFUZgwxo",1
"PM @narendramodi honoured with #SeoulPeacePrize, says time to fight terror together
https://t.co/FYw1Kevjdu https://t.co/kdyvWwCUys",1
"IB Recruitment 2019 registration details out. Check official notification here.

https://t.co/B6X1MpIfd4 https://t.co/swUjxp0sl1",1
"Collegium not govt at fault for vacancies in high courts: CJI Ranjan Gogoi tells petitioner
https://t.co/LQJxkU0hGy https://t.co/sEsdKLs3Tn",1
"RT @htdelhi: Robbers fire at cops near Akshardham temple, spread fears of terror attack
https://t.co/4ewSl5wUU1 https://t.co/Er9DuLEWUL",1
"#Editorial | India-Saudi Arabia relations cannot be Pakistan-centric
https://t.co/GQyQYe7G5K https://t.co/RFFr71goRA",1
"""Replace hate with harmony,"" says PM @narendramodi 

#SeoulPeacePrize https://t.co/YqGlA4t1RN",1
"""Terrorism biggest threat to global peace,"" says PM @narendramodi https://t.co/nKqjFsq0cd",1
"RT @HTSportsNews: #JurgenKlopp backs @ManUtd interim boss #OleSolskjaer to manage top club

https://t.co/hdWRS5NgMQ https://t.co/FzbnnyL51H",1
Scientists recreate the order of events at the end of the Cretaceous period with data from Deccan traps https://t.co/7bRTADm5O6,1
"A deep earthquake with a magnitude of 7.5 struck the Peru-Ecuador border 
 https://t.co/PlMjgow3xX",1
"A teacher was hacked to death inside a private matriculation school 
 https://t.co/HTCqW1PWBU",1
Pancham Puriwala is on the bucket list of almost every tourist today https://t.co/TEZTFh7dea,1
CoA running Indian cricket decided against taking any stand on the World Cup clash against Pakistan https://t.co/HqZDxK0HRd,1
Pakistan was on the Greylist of countries of risk between 2012 and 2015 as well https://t.co/URzZVk2SRR,1
"RT @TheHinduWeekend: Guest columnist @NaveenRichard on why redundant advice is more annoying than being laughed at.
https://t.co/GI5pMkCcuB",1
"""Assam government has shown disregard for the NGT order on a major elephant corridor"" https://t.co/pnSxyFkm4p",1
"Video: ""Adults between 18 and 64 years of age should do atleast 150 minutes of physical activity in a week"" #WHO https://t.co/MaJRuAxQDT",1
"@abaruah64 We are not preparing for war but preparing to defend us, says Asif Ghafoor, DG Inter-Services Public Relations | @abaruah64",1
In pictures: Scenic locales along the 99-day ride from the Arctic to the Antarctic https://t.co/2ywPRl0LIg,1
Video: Samsung Galaxy Fold - Here are features and specifications https://t.co/BWpKiVMN0V,1
"Robert Vadra has been grilled in this case four times in the past 
 https://t.co/b7KR5us445",1
"""If not Tihar, the seven Pakistani terrorists can be shifted to other high security prisons in Haryana and Punjab"" https://t.co/oMAodwESHe",1
RT @THMumbai: Censor Board banned 793 films in 16 years https://t.co/JAEDbLMSN0,1
Rahul Gandhi is the first person from the Gandhi-clan to undertake a trek to Tirumala https://t.co/4gjxzfM6t5,1
Uttar Pradesh police arrests 2 alleged operatives of JeM in Saharanpur | @omar7rashid  https://t.co/nowf7XiT8U,1
Modi is on a two-day visit to South Korea https://t.co/ttj5WSkrUP,1
People can now file a complaint with the DoT against offensive messages received on WhatsApp https://t.co/RWDzIYnNou,1
Yeddyurappa had filed a petition seeking to quash the FIR registered against him https://t.co/ypvMRAq4jD,1
"CBI has, in its appeal, contended that Pinarayi Vijayan should face trial in the SNC Lavalin corruption case https://t.co/e0XM3HVPOC",1
"Four women died soon after consuming country liquor. 10 more died today 
 https://t.co/SlrFJxDJwx",1
RT @THMumbai: 16-year-old arrested for multiple vehicle thefts https://t.co/CopFGD3tUY,1
Video: Scientists find turtle believed to be extinct https://t.co/aI8QZgsNid,1
This is the year's second high-profile case of Saudi women trying to flee what they call repression at home https://t.co/ronHbTlWGR,1
"RT @THMumbai: Over 4,000 schools threaten one-day bandh on Monday https://t.co/u0qJhlJ6SM",1
"""The upcoming general elections in India will be the most expensive in Indian history"" https://t.co/IKEBbol9vT",1
Islamic State fighters facing defeat in Syria are slipping across the border into Iraq https://t.co/PTixt7UcDu,1
"Five Tamil Nadu fishermen were arrested by the Sri Lankan Navy 
 https://t.co/FabDdojvLx",1
RT @THexplains: What is 'Acid test ratio' in Finance? https://t.co/iPBFaNFoyC,1
RT @THexplains: What is 'Commitment device' in Sociology? https://t.co/hZplM0kL4x,1
Today's cartoon https://t.co/2xEtj4xy8y,1
"India denied visas to Pakistani shooters for the World Cup that starts on Saturday  
https://t.co/dnpzzkzLbm",1
"A. Jayamani, a 71-year-old resident of Kanuvai, has been regulating traffic at the junction for nearly three years.
https://t.co/OBzrbrRmPx",1
"Sources in the ruling party said their offer of three Lok Sabha seats to the DMDK still stands 
https://t.co/B40YaWk4GF",1
"Here's a simple guide to #ChennaiBiennale #ChennaiPhotoBiennale 
https://t.co/qnFebEAFTh",1
"Remembering #SteveIrwin , the #CrocodileHunter #GoogleDoodle 
https://t.co/CO8MTIiOQ5",1
"RT @TheHinduComment: Opinion | Are non-BJP, non-Congress parties adopting Congressism? #LokSabhaElections2019
https://t.co/koDG018YIv",1
"Watch: How the corals of the Red Sea are slowly fighting #climatechange 
https://t.co/6cjAqeC5RI",1
"RT @TheHinduComment: Opinion | Is war an option? #Pulwama #PulwamaAttacks 
https://t.co/73ob7KTnnJ",1
"Physical inactivity is now identified as the fourth leading risk factor for global mortality. #exercise 
https://t.co/6fnX5jna6V",1
"But with no similar surveys for comparison, do these results portray the actual impacts of the flood? #keralafloods 
https://t.co/JGTFtlRRlA",1
The Supreme Court agreed to hear on February 22 a petition seeking protection for Kashmiris https://t.co/Hi8PbWCuDG,1
#Quiz: What is the altitude at which a geostationary orbit can be achieved by a satellite? https://t.co/GP4wujOMjA,1
Omar Abdullah asks why Narendra Modi was silent on Kashmiri students being targeted in various parts of the country https://t.co/FK843U9Pn3,1
RT @TheHinduCinema: Review: 'To Let' has socio-political undertones that question certain societal norms https://t.co/kWfIzBaNIB,1
RT @TheHinduSports: Justice D.K. Jain will be the first court-appointed ombudsman for the BCCI https://t.co/MnyrJJPPh6,1
Mulayam Singh Yadav showed his displeasure over SP's alliance with BSP https://t.co/ExykpNjLGo,1
"India stand to lose by boycotting Pakistan in the upcoming World Cup, feels former captain Sunil Gavaskar  https://t.co/6CLGiQx5Jq",1
#Quiz: What is the average lifespan of a hippopotamus? https://t.co/HRVbkMvyoF,1
"Video: Corals of the northern Red Sea may survive, and even thrive, into the next century  https://t.co/Zjl9brlbg7",1
Video: Chennai Photo Biennale will run till March 24  https://t.co/eLqG9uZcVA,1
"RT @THHyderabad: In a gruesome incident, a woman was tied to the tree and beaten by her husband https://t.co/o6BrIKtHT7",1
"Video: J Devika, Kannan Sundaram and Vivek Shanbhag in conversation with Urvashi Butalia @HinduLitforLife  https://t.co/GrMFmrucBp",1
Opposition leaders meeting is now scheduled to be held in Parliament Annexe building | @fewcan  https://t.co/YCE1aC6Yl1,1
A 6-year-old boy trapped in a 200-ft deep borewell in Pune district was rescued after a 16-hour-long operation https://t.co/yx2J7fbAOK,1
"In today's cartoon 
https://t.co/QnnJUCecnF",1
#JustIn: SC agrees to conduct hearing on plea seeking review of its verdict in Rafale case. -- PTI,1
"The Hindu Explains | Why has #inflation been falling? What does this mean for the #economy?
https://t.co/RWlqBeydJZ",1
"Good morning! Here is the news briefing to start your day
https://t.co/jfO6jeaJxS",1
"Last days of a house in Old Delhi
https://t.co/9FiWRzGUBz https://t.co/gnZGqOW6ya",1
"RT @htTweets: Taj, Liberty, Christ now in Delhi's heart

Read more: https://t.co/DD7HC0S5EN https://t.co/4asnH4jtl5",1
"Robbers fire at cops near Akshardham temple, spread fears of terror attack
https://t.co/4ewSl5wUU1 https://t.co/Er9DuLEWUL",1
Delhi man arrested for raping minor sister for 3 years https://t.co/PDfX5EfmUF https://t.co/E4fkl8zAC2,1
"Good morning, HT readers! Here's our front page on Friday.

Click here to read full e-paper: https://t.co/FGu64Fd57R https://t.co/AzszJ6QXKq",1
"DDA will simplify lease restoration of commercial plots https://t.co/LrEhdvYfYG

reports @rishachitlangia https://t.co/mjFHzaGurE",1
Delhi businessman fakes robbery to steal Rs 34 lakh from friend https://t.co/OAXhOkwpFw https://t.co/rxP7h2nCYM,1
"Noida ATM robbery: No trace of stolen Rs 20 lakh yet https://t.co/AxRs0PrYbS

reports @TyagiTanmayee https://t.co/nGCKP44RYP",1
"Four arrested for stealing 150 mobile phones from Flipkart, 30 handsets found https://t.co/6AQ08Blhpb https://t.co/SfnpXUnfZI",1
Delhi government schools outperform private schools in academics https://t.co/gVM4qD4t2w https://t.co/vj54YvQQi0,1
"Man jumps on tracks of Delhi Metro, services disrupted https://t.co/WAvsis4ngN https://t.co/1E2RjRgpOl",1
"Delhi programme hosted by Saudi body features wrong India map
https://t.co/ysIHWP2M4u

reports @A2D2_ https://t.co/bYEejMpEVK",1
"AAP MLA Prakash Jarwal convicted in 2013 rioting case
https://t.co/6kPV29cMZh https://t.co/LW5WBvmsb9",1
"Noida Metro to allow movie shooting on Aqua Line for a fee
https://t.co/ovEe5zyDzt https://t.co/AOAfmWRvnK",1
"Noida flyover accident: Pillion rider also dies, was run over by errant vehicle
https://t.co/6paMIwEbMY https://t.co/9bPxj8Cmry",1
"All hotels, guest houses in Delhi to be checked for violations
https://t.co/bX2IcH2CH3 https://t.co/m4MtUFOD5v",1
"Two Kashmiri men abused, assaulted on train in Delhi; FIR registered
https://t.co/3pmCqezIU3 https://t.co/5USDLyKvaW",1
"Karol Bagh hotel fire: Unapproved building plan, banquet hall in basement
https://t.co/xja1zcJfXp https://t.co/mBnNzceoSI",1
"Yes, you read that right! 
https://t.co/ZX39uDsCbo",1
"TV snatched from duo who stopped to help 2 men being robbed at gun point in Noida
https://t.co/T6PZJz1yee https://t.co/NHrFnALBa8",1
"Earthquake of 4.0 magnitude hits Baghpat in UP, tremors felt in Delhi-NCR
https://t.co/mA89s0wUvK https://t.co/W1JUPNWdQ9",1
"As cash and bullets fly, people loot over Rs 20 lakh robbed by armed men in Noida
https://t.co/VyMd8oAIrX https://t.co/tQ1TYyOpI7",1
"Delhi civic bodies to clear choke points at 61 Metro stations

https://t.co/aikgCYak8c https://t.co/cikXmmKv9G",1
"#PulwamaAttack: JNU students want police to ensure safety on campus
https://t.co/uI8xlmFKTI https://t.co/aqGHLeQI8w",1
"Dust suppression machines to check pollution at Delhi Metro sites, reports @soumya_pillai  

https://t.co/LTttbnyILu https://t.co/1k3KxWnNxX",1
"Delhi needs to go beyond boundaries to address rapid peripheral growth

https://t.co/3CbtkOAi1b https://t.co/y5TldLGH3h",1
"Delhi HC orders FIR against teachers after 12-year-old kills herself for being scolded

https://t.co/H1zbAYfV9w https://t.co/7hOzGzsUT1",1
"Citing fund crunch, SDMC asks departments not to start new projects

https://t.co/uPGtRvbSvT https://t.co/oay7nzWlfE",1
"Fire breaks out in Delhi shoe factory

https://t.co/EmMMHma3Rz https://t.co/wfedkfxkz6",1
"AAP leadership weakening me, alleges MLA @LambaAlka 
https://t.co/TEPDAPLK6y https://t.co/1iArV3mb4H",1
"Court convicts 25-year-old Delhi woman for killing father after fight

https://t.co/SpA6pSGE9K https://t.co/TtbH58QvUQ",1
"Delhi man arrested for drugging, raping 10-year-old girl for 5 months

https://t.co/c078s3jLig https://t.co/2tPGI0TXoj",1
"Woman falls off Vikaspuri flyover after vehicle hits bike she was riding
https://t.co/3phfPQJxXC https://t.co/NkEzwEAKYa",1
EWS admission in Delhi schools from Tuesday https://t.co/zeJTD4TvxO https://t.co/vhUzcDIEO2,1
"Smooth ride on the new electric bus in Delhi
https://t.co/jPgbFELTGA https://t.co/TAQjQkOsQV",1
"Delhi man arrested for duping Gurugram job seeker of Rs 45,000
https://t.co/9hKQjit0Jh https://t.co/U3HuEuD3wl",1
"Delhi government considers including LCVs in e-vehicles policy
https://t.co/LN6KgJ5wx1 https://t.co/5Ci45v6gsS",1
"22-year-old held for robbing outlets that stayed open during night in Delhi
https://t.co/V2vDoUdy9T https://t.co/wBvhLsjWc8",1
"Delhi Fire Services continues inspection, 14 more Karol Bagh hotels lose permit
https://t.co/w69nwKC2ZQ https://t.co/TX6aouRHmU",1
"Joint inspections, surprise checks must for fire safety
https://t.co/f9vmUfgx59

@shivaniwrites reports https://t.co/XglDH5qa1G",1
"Nine-year-old boy killed after being hit by a bike in Greater Noida
https://t.co/gWQHYSrgci https://t.co/RC6APgBbwP",1
"Karol Bagh hotel owner arrested 5 days after fire https://t.co/jj62HtcroH

@shivsunny and @Namita074 report https://t.co/YhCaOvkF7w",1
"Supreme Court panel against dilution of policy on paid parking
https://t.co/UFqUKUoWPb

reports @sweta_goswami https://t.co/8McFEcETBK",1
"Vodafone Idea in talks to sell mobile tower stake, optical fibre assets for Rs 20,000 crore https://t.co/UT0EwHBmec https://t.co/E2DyvWcAXZ",1
#Column by @lalitapanicker | Invest in new mothers at work  https://t.co/ocpFgaKXry https://t.co/pkpFxPaMcF,1
"Fire breaks out at Delhi High Court

https://t.co/D4IY5IS8Jw https://t.co/EJHVWSMtPp",1
"I will always be there for development of football in Delhi: @chetrisunil11 
https://t.co/2kytxElMNW https://t.co/YKCf5wupZI",1
"Lawyer, MBA graduate among 3 held for fleeing with over 500 TV sets taken on credit
https://t.co/euFOoSG9Rm https://t.co/pdHCyFtWYK",1
"30 Karol Bagh hotels to be shut over fire safety https://t.co/Jqb3qDXGIT

reports @sweta_goswami https://t.co/DfW8x0yJhT",1
"Pitrasatta Se Aazadi: Protesters take over V-Tree puja, manage to dampen celebrations
https://t.co/61O18mxHvK https://t.co/3yRWJrvgkj",1
"Naraina fire: Fire norms flouted at Archies building, say officials
https://t.co/r1dUXof8iu https://t.co/PwWZqOBow0",1
"Unregistered driver rapes 26-year-old tech firm employee in Uber in Greater Noida
https://t.co/5xwFJjQeXt https://t.co/HD7KZNexv7",1
"Runways shut: Mumbai-Delhi fares see new highs, fliers suffer  https://t.co/w9JinfhHti https://t.co/tcnGEp2DYR",1
"DTC launches mobile app for commuters to register complaints
https://t.co/qZXmV84Uyw https://t.co/ceDiehkkNy",1
"#ElectionsWithHT | Increase of 6.1 lakh voters since 2015 in Delhi, says election office
https://t.co/5xeu7hpuH6 https://t.co/0kKndxYcIR",1
"SC-body asks North corporation to inspect kitchens, basements within its area
https://t.co/Pnm5WqBIpw https://t.co/2Nbclp6cYi",1
"Karol Bagh revamp plan stuck for years, say traders
https://t.co/lhOtwd96I3 https://t.co/VsHFQy2WKn",1
"Between inspections, Hotel Arpit Palace made major modifications
https://t.co/s23tITUHwF https://t.co/YSPt4jnBfK",1
"Three staff members of Arpit Palace survived fire by jumping to adjacent terrace
https://t.co/YXD0LKVBNG https://t.co/MYIxgwuOPq",1
"Rain lashes New Delhi, heavy traffic spotted on Vikas Marg at Yamuna ITO bridge 

Photos credit: Mohd Zakir https://t.co/Z6N4PHVZDg",1
"Noida woman, found delirious on road, dies; kin allege sexual assault
https://t.co/Gedks3t5F5 https://t.co/BYuqijBngq",1
"#KarolBaghFire | Arpit Palace ignored safety of its guests, says FIR
https://t.co/gJkfjBqSXs https://t.co/PW0Y7zvmaL",1
"Rains lash Delhi; 10 trains delayed due to fog
https://t.co/RLRKlqQEpS https://t.co/Uh1D2PY6tF",1
"Fire breaks out at a factory in Naraina, 12 fire tenders on the spot. More details awaited

(News agency ANI) https://t.co/CBBt7D3OV3",1
"Only 3% of beds in 33 Delhi government hospitals have ventilator facilities, HC told
https://t.co/UaUhVfhvXp https://t.co/wJ2hVGocoe",1
"Blame game between ruling AAP and BJP in aftermath of Karol Bagh hotel fire
https://t.co/cdLkUTZ6jd https://t.co/erycMMj9St",1
"Arpit Palace fire: Emergency exit of hotel narrow, was locked, says @alphonstourism 
https://t.co/Lj4mnep7ka https://t.co/HNY7nDriJl",1
"Juvenile among five members of Neeraj Bawana gang nabbed after encounter with Delhi police
https://t.co/SzMql6vAeH https://t.co/zCimO4i8P2",1
"EDMC sends notices to defaulting government agencies to recover Rs 500 crore property tax
https://t.co/bXn4wxVesQ https://t.co/lvtRWZUf5W",1
"Petition in Delhi HC asks for appointment of trained paramedics for bike ambulance service
https://t.co/AK4pRoSNzK https://t.co/fiCxIRcM0T",1
"Delhi Jal board looking for ways of providing 24-hour uninterrupted water supply
https://t.co/KHjgawzX6M https://t.co/Lo2y9xBVvE",1
"Delhi HC asks NBCC to show parking plan for East Kidwai Nagar complex
https://t.co/V0RWHggGes https://t.co/NRi6VBMxBd",1
"Meerut expressway to connect Kalindi Kunj bypass to Faridabad
https://t.co/n6KVqrY7c6 https://t.co/CeewgVQUdQ",1
"Sales manager held for cloning credit, debit cards data at Noida mall
https://t.co/ne5HkOL1rb https://t.co/l6OpIQmYox",1
"Unidentified woman mowed down by school bus in Greater Noida, driver flees
https://t.co/VyyZZ3x460 https://t.co/NNnBdJ6XwJ",1
"9 dead as fire breaks out in Delhi hotel; rescue operations underway
https://t.co/mJjxL2DZn8 https://t.co/pCRpLcGZKa",1
"Delhi Congress chief Sheila Dikshit urges workers to bring party back to power
https://t.co/DOpGfCi7sh https://t.co/fPPjzQelE6",1
"When you mess up at work but it doesn't bother you anymore. 

#FridayFeeling https://t.co/uniIzVpGuQ",1
"Meanwhile...

RBI to pay Rs 28,000 crore as interim dividend to Modi govt.

#ModiFailedEconomy

Read More: https://t.co/AIzv17Gh4d",1
"RT @ArvindKejriwal: BJP, pl implement ur promise https://t.co/y1sCvbtrGm",1
"Hey @BJP4India, ring a bell ? 

#FullStatehood #DelhiGovtvsCentre https://t.co/DVEhSCL2b0",1
"If a government can't even transfer its officers, how is it supposed to function?

#DelhiGovtVsCentre #SaveDemocracy https://t.co/CEiVO0Q47X",1
Delhi CM @ArvindKejriwal Visited Puducherry CM @VNarayanasami to express solidarity with the people of Puducherry. https://t.co/Oe945LhG6c,1
AAP Press Conference Live https://t.co/s4LXqfwImG,1
"RT @ArvindKejriwal: In AAP vs Centre, Supreme Court seems to have forgotten that Delhi has an elected govt https://t.co/I4to0SAqTQ",1
"Its a bird... Its a plane.... 
No Mr. @PiyushGoyalOffc its a broken train! 

https://t.co/JzlRV1co38",1
RT @SatyendarJain: Karol Bagh hotel fire: Delhi govt cancels NOC of 30 hotels for violating fire safety norms https://t.co/j5pwXNHzT6,1
"Delhi Chief Minister @ArvindKejriwal pays homage to the martyrs of Pulwama attack. 

#RIPBraveHearts https://t.co/3WznKOjqDJ",1
"No @BJP4India no @INCIndia no @AamAadmiParty One country. One mission.

#RIPBraveHearts https://t.co/Z1ATx5LDoN",1
"Delhi CM @ArvindKejriwal to visit Delhi Airport to pay last homage to the martyrs. 

#RIPBraveHearts https://t.co/BBlzkw7NYC",1
RT @ArvindKejriwal: On my way to airport to pay respects to martyrs...,1
"They dined, while we died.

#RIPBraveHearts https://t.co/mALNzp2LJR",1
"""The SC verdict is unfortunate. It is injustice with people of Delhi""- @ArvindKejriwal 

#DelhiVsCenter https://t.co/sfhsTmX6HD",1
"Delhi CM @ArvindKejriwal live on Supreme Court's Judgement on #DelhiVsCenter

Link:
https://t.co/oxggBUQC9u",1
Delhi Chief Minister @ArvindKejriwal to address a press conference at 1 PM. https://t.co/bbp45IdVUB,1
"Why Modi-Shah need to be defeated!

#SaveDemocracy https://t.co/hLHlZI3sCJ",1
Delhi CM @ArvindKejriwal inaugurates development work in unauthorized colonies of Rohtas Nagar. https://t.co/1jEnCXIR8J,1
"Rafale -  A Nationalist Corruption. 

#RafaleScam https://t.co/WXbhdcethV",1
AAP National Convenor and Delhi CM @ArvindKejriwal addressing at the day-long hunger strike of @ncbn https://t.co/cpcK0XiXbL,1
"Happy Promise Day @narendramodi ji. 

#PromiseDay https://t.co/pnpuP4xPO9",1
"@INCIndia Hey @INCIndia,

While we're at it, here's what Azadi really means for the people of India :) https://t.co/ZxR1dOoYEm",1
Delhi Government also ready for the payment of arrears; to write to the Centre for payment of matching grant. https://t.co/jeXBspbqAW,1
"This scene has a separate fan base. 

#LestWeForget https://t.co/AtxSNEitnm",1
#BREAKING https://t.co/pDTE4SF15K,1
#YasinMalik was arrested from his Maisuma residence and has been taken to the Kothibagh Police Station. More details awaited.,1
"Five vehicles were set ablaze during the protest 
https://t.co/dib0fsNftn",1
"Pulwama has the highest number of active militants.
https://t.co/XYevIbcR8x",1
"Attempts are being made to disrupt peace in West Bengal, claims Mamata 
https://t.co/Te5ZbRjP5v",1
"The community protested against Pakistan for harbouring terror outfit JeM
https://t.co/db1Snpn9u0",1
"""Sports and culture must not be dragged into these issues. I am against snapping cricketing ties with Pakistan"" 
https://t.co/EiJWwha1Po",1
"#Vertical
Here's a look at all the trending stories from the world of Bollywood.
#BTownTop10 (@radhikaavasthi2) https://t.co/pFXs7ltfhh",1
"The accused has been arrested. 
https://t.co/DDEEEWReoE",1
"RT @AUTOTODAYMAG: #2019FordEndeavour is #loaded with #features. Here is a comprehensive list. | By @varunsingh0305 

https://t.co/hTquqMtqmB",1
"Due to bad weather, the search operation could not be carried out on Thursday
https://t.co/WAx1KUqj83",1
"Only 27 of these deaths were because of ""unnatural"" causes, the Gujarat govt said. 
https://t.co/UmT2uYTcta",1
"Names of some of the Jaish-e-Mohammad terrorists and commanders were mentioned on the chits
https://t.co/qfNynsfTuO",1
RT @ITGDsports: Chennai Spartans have also qualified for the Asian Men's Club Volleyball Championship https://t.co/dPd9MZdbor,1
"Mafoi Pandiarjan and Palanivel Thiagarajan debate over NEET in #CampusFaceOff . 
Watch LIVE: https://t.co/4fqxBVUizL https://t.co/CljE4J322R",1
"The government of Punjab in Pakistan takes control of a Jaish campus. 
#ITVideo
More Videos: https://t.co/NounxnP7mg https://t.co/PVYsAll3j4",1
"RT @AUTOTODAYMAG: Detailed #technicalspecifications of the #2019FordEndeavour

https://t.co/ZgPq109JJY",1
"Congress MP Ahmed Patel hits out at Nitin Gadkari 
https://t.co/1IHcJ76icF",1
"RT @ITGDsports: ""It is unfortunate that politics and cricket are mixing. It is never good for any sport"" https://t.co/gAlW9yBtcr",1
Young India questions Tamil Nadu leaders on #CampusFaceOff (@sardesairajdeep) #ITLivestream https://t.co/cVgNLOZj5r,1
"Baffled Pakistan writes a letter to UNSC complaining against India.
#ITVideo
More Videos: https://t.co/Nounxo6IKQ https://t.co/oGFnkwDsdV",1
"The incident is horrifying.
(@lokpria)
https://t.co/GOiGzzDfoT",1
"Union Minister Nitin Gadkari's stern warning to Pakistan.
(@ashokasinghal2)
https://t.co/bFkUoQuPg1",1
"Congress president Rahul Gandhi hits out at PM Modi over Pulwama attack.
https://t.co/jLWsGsaq0s",1
"The decision was taken in line with the decision of the National Security Committee meeting on Thursday.

https://t.co/WCtOJ63Gba",1
"Locals alleged that the illicit liquor was supplied from outside.

https://t.co/iqb3p7IWPF",1
"It is on a mission to seek clues about the origins of life: Japan's space agency.
https://t.co/uknT4OjRM9",1
RT @ITGDsports: Mohammad Hafeez is expected to be out of action for up to 8 weeks #CWC19 https://t.co/wgwkI3C60r,1
"Well it seems that Afghans are as agitated after Pulwama attack as most Indians.
https://t.co/oQLjLQ0it6",1
"Here is the what Indians think about fighting terrorists.
#PoliticalStockExchange
(@HarmeetSS)
https://t.co/94XkeTVl0H",1
"Big boost for Indian security forces.
https://t.co/qGPgm7Ib9b",1
"''The heroine of my movie is a cow,'' said the director. 
Wait, what? :o
https://t.co/BE3OxQW8p2",1
RT @CosmoIndia: https://t.co/snpT9xxlAX,1
"BJP party president Amit Shah says that Mahagathbandhan has no leader, intention and policy.
https://t.co/ONJiOamcHC",1
RT @DailyO_: 5 reasons why I think #TikTok should be banned | @pghosh006 | https://t.co/nKpjWgjocy https://t.co/HSbBOvaUtZ,1
"China downplays mention of Pak in UNSC's statement.
https://t.co/pv6kFOcjM2",1
"The quake was felt in the Ecuadorean capital, Quito, and the coastal city of Guayaquil.
https://t.co/QyYXP0v5Ek",1
RT @CosmoIndia: https://t.co/CrralNEywE,1
"RT @IndiaTodayTech: Not the most powerful but Galaxy S10 is amongst the best 

https://t.co/nCthRVUBUK",1
RT @DailyO_: #Pulwama and 2019 General Elections: Wait for the surprise | @prasannamohanty | https://t.co/nzhSUB8IpA https://t.co/wvQYZvq8uz,1
"#IndusWatersTreaty explained
https://t.co/CKo8oILJ5D",1
"A lookout circular (LOC) has also been issued against Chanda Kochhar.
https://t.co/AGOeHTuATH",1
"Pak shooters denied visas; IOC suspends all Olympic related events in India. #ITVideo
https://t.co/NounxnP7mg https://t.co/HNCF5dAV1e",1
"The man has agreed to pay back $2.5 million to the victims, according to the Department of Justice (DOJ).
https://t.co/nbjqeHeLGg",1
"Earlier, the Parliamentary panel on Information Technology had refused to meet ""junior officials"" of Twitter
https://t.co/uNCAQkXatk",1
"Kashmiri students assaulted by Yuva Sena; Uddhav Thackeray assures action 
https://t.co/tnLKlD3rpK",1
"Hats off to him! 
https://t.co/SobTEzZoOM",1
".@SushmaSwaraj has defeated even @narendramodi!

https://t.co/WQx1UMd9aj",1
"Everywhere there is more than one alliance of the Opposition:  BJP national general secretary Ram Madhav
https://t.co/iAz6nQkFzk",1
"Mehbooba Mufti and Omar Abdullah welcomed the Supreme Court's directive.

https://t.co/9tK2YKPA4S",1
"The next date of hearing is  February 25
https://t.co/QWUi7y5dWD",1
"Watch visuals of PM @narendramodi receiving #SeoulPeacePrize for 2018  #ITVideo
https://t.co/NounxnP7mg https://t.co/v7VjtX9csh",1
RT @CosmoIndia: https://t.co/ySUogvhml4,1
"Govt puts on hold Assam Rifles powers to arrest, search without warrant
https://t.co/BAhqMD7bvI",1
"Gay partner of Serbian PM gives birth to a baby boy!
https://t.co/GrxTlqV04c",1
"#IndiaUnited
India turned on the heat on Pakistan after Pulwama terror attack
https://t.co/RXfmUa6rN3",1
RT @DailyO_: Humour | Questions ED officials can ask #RobertVadra | https://t.co/RJIrJkkPat https://t.co/5xWgnEoPBH,1
"RT @AUTOTODAYMAG: #2019FordEndeavour is here. Gets powerful engine options, exciting colours.

https://t.co/8odbw7Epbr",1
"Pakistan's National Counter Terrorism Authority (NCTA) has so far declared 69 terrorist organisations as banned.
https://t.co/sVUfQMYORo",1
Former J&amp;K CM @MehboobaMufti talks exclusively to India Today over Pulwama attack #ITLivestream https://t.co/cdGAnaAAs0,1
"RT @IndiaTodayTech: Realme 3 India launch set for March 4, will come with Helio P70 chip
https://t.co/sIpvwZajlF",1
"RT @IndiaTodayTech: Samsung is listening

https://t.co/H8DrZ6JaY1",1
"Prompt action by a loco pilot saves the day for Bikaner-Yeshwantpur train
https://t.co/CDwKH05384",1
"India and South Korea join hands to cooperate in four key areas
    
https://t.co/utcSDsOxJw",1
"Not just the #SeoulPeacePrize, PM @narendramodi got a beautiful welcome too in South Korea!
https://t.co/aUreuXibhX",1
